# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2015-01-07 14:22:16 EST       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 04116000 GRAND RIVER AT IONIA, MI
# -----------------------------------------------------------------------------------
#
# Data provided for site 04116000
#    DD parameter statistic   Description
#    01   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	01_00060_00003	01_00060_00003_cd
USGS	04116000	2011-10-24	2470	A
USGS	04116000	2011-10-25	2360	A
USGS	04116000	2011-10-26	2170	A
USGS	04116000	2011-10-27	2090	A
USGS	04116000	2011-10-28	1920	A
USGS	04116000	2011-10-29	1890	A
USGS	04116000	2011-10-30	1810	A
USGS	04116000	2011-10-31	1770	A
USGS	04116000	2011-11-01	1700	A
USGS	04116000	2011-11-02	1590	A
USGS	04116000	2011-11-03	1590	A
USGS	04116000	2011-11-04	1460	A
USGS	04116000	2011-11-05	1490	A
USGS	04116000	2011-11-06	1430	A
USGS	04116000	2011-11-07	1330	A
USGS	04116000	2011-11-08	1400	A
USGS	04116000	2011-11-09	1600	A
USGS	04116000	2011-11-10	1620	A
USGS	04116000	2011-11-11	1720	A
USGS	04116000	2011-11-12	1660	A
USGS	04116000	2011-11-13	1690	A
USGS	04116000	2011-11-14	1870	A
USGS	04116000	2011-11-15	1880	A
USGS	04116000	2011-11-16	1710	A
USGS	04116000	2011-11-17	1770	A
USGS	04116000	2011-11-18	1680	A
USGS	04116000	2011-11-19	1650	A
USGS	04116000	2011-11-20	1660	A
USGS	04116000	2011-11-21	1510	A
USGS	04116000	2011-11-22	1460	A
USGS	04116000	2011-11-23	1520	A
USGS	04116000	2011-11-24	1820	A
USGS	04116000	2011-11-25	1730	A
USGS	04116000	2011-11-26	1870	A
USGS	04116000	2011-11-27	1920	A
USGS	04116000	2011-11-28	2150	A
USGS	04116000	2011-11-29	2270	A
USGS	04116000	2011-11-30	3340	A
USGS	04116000	2011-12-01	3980	A
USGS	04116000	2011-12-02	4200	A
USGS	04116000	2011-12-03	4360	A
USGS	04116000	2011-12-04	4720	A
USGS	04116000	2011-12-05	5730	A
USGS	04116000	2011-12-06	5960	A
USGS	04116000	2011-12-07	5800	A
USGS	04116000	2011-12-08	5420	A
USGS	04116000	2011-12-09	4950	A
USGS	04116000	2011-12-10	4480	A
USGS	04116000	2011-12-11	4000	A
USGS	04116000	2011-12-12	3730	A
USGS	04116000	2011-12-13	3370	A
USGS	04116000	2011-12-14	3360	A
USGS	04116000	2011-12-15	4020	A
USGS	04116000	2011-12-16	4520	A
USGS	04116000	2011-12-17	4570	A
USGS	04116000	2011-12-18	4530	A
USGS	04116000	2011-12-19	4330	A
USGS	04116000	2011-12-20	3970	A
USGS	04116000	2011-12-21	3680	A
USGS	04116000	2011-12-22	3450	A
USGS	04116000	2011-12-23	3290	A
USGS	04116000	2011-12-24	3140	A
USGS	04116000	2011-12-25	3080	A
USGS	04116000	2011-12-26	2960	A
USGS	04116000	2011-12-27	2880	A
USGS	04116000	2011-12-28	2890	A
USGS	04116000	2011-12-29	2850	A
USGS	04116000	2011-12-30	2790	A
USGS	04116000	2011-12-31	3020	A
USGS	04116000	2012-01-01	3450	A
USGS	04116000	2012-01-02	3500	A
USGS	04116000	2012-01-03	3400	A
USGS	04116000	2012-01-04	3200	A
USGS	04116000	2012-01-05	2900	A
USGS	04116000	2012-01-06	2810	A
USGS	04116000	2012-01-07	2820	A
USGS	04116000	2012-01-08	2640	A
USGS	04116000	2012-01-09	2520	A
USGS	04116000	2012-01-10	2490	A
USGS	04116000	2012-01-11	2390	A
USGS	04116000	2012-01-12	2320	A
USGS	04116000	2012-01-13	2460	A
USGS	04116000	2012-01-14	2300	A
USGS	04116000	2012-01-15	2240	A
USGS	04116000	2012-01-16	2060	A
USGS	04116000	2012-01-17	2240	A
USGS	04116000	2012-01-18	3030	A
USGS	04116000	2012-01-19	3270	A
USGS	04116000	2012-01-20	2920	A
USGS	04116000	2012-01-21	2490	A
USGS	04116000	2012-01-22	2530	A
USGS	04116000	2012-01-23	3450	A
USGS	04116000	2012-01-24	4510	A
USGS	04116000	2012-01-25	4720	A
USGS	04116000	2012-01-26	4350	A
USGS	04116000	2012-01-27	4120	A
USGS	04116000	2012-01-28	4280	A
USGS	04116000	2012-01-29	4380	A
USGS	04116000	2012-01-30	4090	A
USGS	04116000	2012-01-31	3850	A
USGS	04116000	2012-02-01	4270	A
USGS	04116000	2012-02-02	4560	A
USGS	04116000	2012-02-03	4650	A
USGS	04116000	2012-02-04	4420	A
USGS	04116000	2012-02-05	4120	A
USGS	04116000	2012-02-06	3860	A
USGS	04116000	2012-02-07	3610	A
USGS	04116000	2012-02-08	3370	A
USGS	04116000	2012-02-09	3200	A
USGS	04116000	2012-02-10	3060	A
USGS	04116000	2012-02-11	2730	A
USGS	04116000	2012-02-12	2600	A
USGS	04116000	2012-02-13	2520	A
USGS	04116000	2012-02-14	2570	A
USGS	04116000	2012-02-15	2470	A
USGS	04116000	2012-02-16	2570	A
USGS	04116000	2012-02-17	2840	A
USGS	04116000	2012-02-18	3080	A
USGS	04116000	2012-02-19	3190	A
USGS	04116000	2012-02-20	3100	A
USGS	04116000	2012-02-21	2930	A
USGS	04116000	2012-02-22	2810	A
USGS	04116000	2012-02-23	2720	A
USGS	04116000	2012-02-24	2660	A
USGS	04116000	2012-02-25	2760	A
USGS	04116000	2012-02-26	2650	A
USGS	04116000	2012-02-27	2650	A
USGS	04116000	2012-02-28	2560	A
USGS	04116000	2012-02-29	2830	A
USGS	04116000	2012-03-01	4600	A
USGS	04116000	2012-03-02	5550	A
USGS	04116000	2012-03-03	7110	A
USGS	04116000	2012-03-04	8240	A
USGS	04116000	2012-03-05	8050	A
USGS	04116000	2012-03-06	7300	A
USGS	04116000	2012-03-07	6370	A
USGS	04116000	2012-03-08	5720	A
USGS	04116000	2012-03-09	5280	A
USGS	04116000	2012-03-10	4790	A
USGS	04116000	2012-03-11	4450	A
USGS	04116000	2012-03-12	4230	A
USGS	04116000	2012-03-13	4620	A
USGS	04116000	2012-03-14	5110	A
USGS	04116000	2012-03-15	4980	A
USGS	04116000	2012-03-16	4700	A
USGS	04116000	2012-03-17	4460	A
USGS	04116000	2012-03-18	4160	A
USGS	04116000	2012-03-19	3910	A
USGS	04116000	2012-03-20	3730	A
USGS	04116000	2012-03-21	3490	A
USGS	04116000	2012-03-22	3350	A
USGS	04116000	2012-03-23	3320	A
USGS	04116000	2012-03-24	4290	A
USGS	04116000	2012-03-25	4890	A
USGS	04116000	2012-03-26	4520	A
USGS	04116000	2012-03-27	4030	A
USGS	04116000	2012-03-28	3780	A
USGS	04116000	2012-03-29	3460	A
USGS	04116000	2012-03-30	3220	A
USGS	04116000	2012-03-31	3280	A
USGS	04116000	2012-04-01	3120	A
USGS	04116000	2012-04-02	3030	A
USGS	04116000	2012-04-03	2940	A
USGS	04116000	2012-04-04	3050	A
USGS	04116000	2012-04-05	2850	A
USGS	04116000	2012-04-06	2690	A
USGS	04116000	2012-04-07	2570	A
USGS	04116000	2012-04-08	2490	A
USGS	04116000	2012-04-09	2380	A
USGS	04116000	2012-04-10	2330	A
USGS	04116000	2012-04-11	2200	A
USGS	04116000	2012-04-12	2080	A
USGS	04116000	2012-04-13	1960	A
USGS	04116000	2012-04-14	1950	A
USGS	04116000	2012-04-15	1970	A
USGS	04116000	2012-04-16	2690	A
USGS	04116000	2012-04-17	2880	A
USGS	04116000	2012-04-18	2850	A
USGS	04116000	2012-04-19	2790	A
USGS	04116000	2012-04-20	2740	A
USGS	04116000	2012-04-21	2910	A
USGS	04116000	2012-04-22	2740	A
USGS	04116000	2012-04-23	2490	A
USGS	04116000	2012-04-24	2370	A
USGS	04116000	2012-04-25	2170	A
USGS	04116000	2012-04-26	2110	A
USGS	04116000	2012-04-27	2080	A
USGS	04116000	2012-04-28	1970	A
USGS	04116000	2012-04-29	1860	A
USGS	04116000	2012-04-30	1950	A
USGS	04116000	2012-05-01	2130	A
USGS	04116000	2012-05-02	2280	A
USGS	04116000	2012-05-03	2240	A
USGS	04116000	2012-05-04	3600	A
USGS	04116000	2012-05-05	4870	A
USGS	04116000	2012-05-06	4680	A
USGS	04116000	2012-05-07	4600	A
USGS	04116000	2012-05-08	4710	A
USGS	04116000	2012-05-09	4150	A
USGS	04116000	2012-05-10	3680	A
USGS	04116000	2012-05-11	3320	A
USGS	04116000	2012-05-12	3100	A
USGS	04116000	2012-05-13	3720	A
USGS	04116000	2012-05-14	3360	A
USGS	04116000	2012-05-15	2830	A
USGS	04116000	2012-05-16	2700	A
USGS	04116000	2012-05-17	2510	A
USGS	04116000	2012-05-18	2340	A
USGS	04116000	2012-05-19	2120	A
USGS	04116000	2012-05-20	2030	A
USGS	04116000	2012-05-21	1860	A
USGS	04116000	2012-05-22	1780	A
USGS	04116000	2012-05-23	1620	A
USGS	04116000	2012-05-24	1560	A
USGS	04116000	2012-05-25	1400	A
USGS	04116000	2012-05-26	1350	A
USGS	04116000	2012-05-27	1270	A
USGS	04116000	2012-05-28	1160	A
USGS	04116000	2012-05-29	1130	A
USGS	04116000	2012-05-30	1070	A
USGS	04116000	2012-05-31	977	A
USGS	04116000	2012-06-01	1220	A
USGS	04116000	2012-06-02	1800	A
USGS	04116000	2012-06-03	1730	A
USGS	04116000	2012-06-04	1490	A
USGS	04116000	2012-06-05	1390	A
USGS	04116000	2012-06-06	1280	A
USGS	04116000	2012-06-07	1210	A
USGS	04116000	2012-06-08	1210	A
USGS	04116000	2012-06-09	1060	A
USGS	04116000	2012-06-10	956	A
USGS	04116000	2012-06-11	967	A
USGS	04116000	2012-06-12	897	A
USGS	04116000	2012-06-13	824	A
USGS	04116000	2012-06-14	754	A
USGS	04116000	2012-06-15	786	A
USGS	04116000	2012-06-16	746	A
USGS	04116000	2012-06-17	680	A
USGS	04116000	2012-06-18	682	A
USGS	04116000	2012-06-19	827	A
USGS	04116000	2012-06-20	911	A
USGS	04116000	2012-06-21	799	A
USGS	04116000	2012-06-22	790	A
USGS	04116000	2012-06-23	709	A
USGS	04116000	2012-06-24	669	A
USGS	04116000	2012-06-25	623	A
USGS	04116000	2012-06-26	637	A
USGS	04116000	2012-06-27	584	A
USGS	04116000	2012-06-28	509	A
USGS	04116000	2012-06-29	538	A
USGS	04116000	2012-06-30	487	A
USGS	04116000	2012-07-01	499	A
USGS	04116000	2012-07-02	511	A
USGS	04116000	2012-07-03	458	A
USGS	04116000	2012-07-04	465	A
USGS	04116000	2012-07-05	456	A
USGS	04116000	2012-07-06	510	A
USGS	04116000	2012-07-07	559	A
USGS	04116000	2012-07-08	520	A
USGS	04116000	2012-07-09	503	A
USGS	04116000	2012-07-10	482	A
USGS	04116000	2012-07-11	496	A
USGS	04116000	2012-07-12	474	A
USGS	04116000	2012-07-13	400	A
USGS	04116000	2012-07-14	409	A
USGS	04116000	2012-07-15	383	A
USGS	04116000	2012-07-16	465	A
USGS	04116000	2012-07-17	540	A
USGS	04116000	2012-07-18	483	A
USGS	04116000	2012-07-19	322	A
USGS	04116000	2012-07-20	488	A
USGS	04116000	2012-07-21	619	A
USGS	04116000	2012-07-22	568	A
USGS	04116000	2012-07-23	471	A
USGS	04116000	2012-07-24	377	A
USGS	04116000	2012-07-25	399	A
USGS	04116000	2012-07-26	493	A
USGS	04116000	2012-07-27	591	A
USGS	04116000	2012-07-28	535	A
USGS	04116000	2012-07-29	579	A
USGS	04116000	2012-07-30	547	A
USGS	04116000	2012-07-31	514	A
USGS	04116000	2012-08-01	470	A
USGS	04116000	2012-08-02	487	A
USGS	04116000	2012-08-03	509	A
USGS	04116000	2012-08-04	476	A
USGS	04116000	2012-08-05	477	A
USGS	04116000	2012-08-06	423	A
USGS	04116000	2012-08-07	385	A
USGS	04116000	2012-08-08	442	A
USGS	04116000	2012-08-09	404	A
USGS	04116000	2012-08-10	882	A
USGS	04116000	2012-08-11	1450	A
USGS	04116000	2012-08-12	1670	A
USGS	04116000	2012-08-13	1420	A
USGS	04116000	2012-08-14	1370	A
USGS	04116000	2012-08-15	1350	A
USGS	04116000	2012-08-16	1290	A
USGS	04116000	2012-08-17	1180	A
USGS	04116000	2012-08-18	1020	A
USGS	04116000	2012-08-19	1020	A
USGS	04116000	2012-08-20	1010	A
USGS	04116000	2012-08-21	952	A
USGS	04116000	2012-08-22	753	A
USGS	04116000	2012-08-23	761	A
USGS	04116000	2012-08-24	727	A
USGS	04116000	2012-08-25	682	A
USGS	04116000	2012-08-26	639	A
USGS	04116000	2012-08-27	605	A
USGS	04116000	2012-08-28	511	A
USGS	04116000	2012-08-29	532	A
USGS	04116000	2012-08-30	509	A
USGS	04116000	2012-08-31	442	A
USGS	04116000	2012-09-01	374	A
USGS	04116000	2012-09-02	406	A
USGS	04116000	2012-09-03	387	A
USGS	04116000	2012-09-04	419	A
USGS	04116000	2012-09-05	672	A
USGS	04116000	2012-09-06	960	A
USGS	04116000	2012-09-07	466	A
USGS	04116000	2012-09-08	526	A
USGS	04116000	2012-09-09	543	A
USGS	04116000	2012-09-10	657	A
USGS	04116000	2012-09-11	525	A
USGS	04116000	2012-09-12	433	A
USGS	04116000	2012-09-13	569	A
USGS	04116000	2012-09-14	424	A
USGS	04116000	2012-09-15	434	A
USGS	04116000	2012-09-16	561	A
USGS	04116000	2012-09-17	503	A
USGS	04116000	2012-09-18	518	A
USGS	04116000	2012-09-19	433	A
USGS	04116000	2012-09-20	550	A
USGS	04116000	2012-09-21	429	A
USGS	04116000	2012-09-22	443	A
USGS	04116000	2012-09-23	443	A
USGS	04116000	2012-09-24	449	A
USGS	04116000	2012-09-25	478	A
USGS	04116000	2012-09-26	524	A
USGS	04116000	2012-09-27	501	A
USGS	04116000	2012-09-28	369	A
USGS	04116000	2012-09-29	395	A
USGS	04116000	2012-09-30	428	A
USGS	04116000	2012-10-01	455	A
USGS	04116000	2012-10-02	477	A
USGS	04116000	2012-10-03	410	A
USGS	04116000	2012-10-04	428	A
USGS	04116000	2012-10-05	414	A
USGS	04116000	2012-10-06	427	A
USGS	04116000	2012-10-07	527	A
USGS	04116000	2012-10-08	457	A
USGS	04116000	2012-10-09	427	A
USGS	04116000	2012-10-10	433	A
USGS	04116000	2012-10-11	406	A
USGS	04116000	2012-10-12	454	A
USGS	04116000	2012-10-13	540	A
USGS	04116000	2012-10-14	632	A
USGS	04116000	2012-10-15	1080	A
USGS	04116000	2012-10-16	961	A
USGS	04116000	2012-10-17	859	A
USGS	04116000	2012-10-18	853	A
USGS	04116000	2012-10-19	1030	A
USGS	04116000	2012-10-20	1040	A
USGS	04116000	2012-10-21	915	A
USGS	04116000	2012-10-22	836	A
USGS	04116000	2012-10-23	1070	A
USGS	04116000	2012-10-24	1550	A
USGS	04116000	2012-10-25	1380	A
USGS	04116000	2012-10-26	1180	A
USGS	04116000	2012-10-27	1050	A
USGS	04116000	2012-10-28	942	A
USGS	04116000	2012-10-29	911	A
USGS	04116000	2012-10-30	903	A
USGS	04116000	2012-10-31	902	A
USGS	04116000	2012-11-01	925	A
USGS	04116000	2012-11-02	903	A
USGS	04116000	2012-11-03	928	A
USGS	04116000	2012-11-04	891	A
USGS	04116000	2012-11-05	878	A
USGS	04116000	2012-11-06	868	A
USGS	04116000	2012-11-07	799	A
USGS	04116000	2012-11-08	780	A
USGS	04116000	2012-11-09	784	A
USGS	04116000	2012-11-10	760	A
USGS	04116000	2012-11-11	747	A
USGS	04116000	2012-11-12	721	A
USGS	04116000	2012-11-13	749	A
USGS	04116000	2012-11-14	790	A
USGS	04116000	2012-11-15	755	A
USGS	04116000	2012-11-16	736	A
USGS	04116000	2012-11-17	730	A
USGS	04116000	2012-11-18	713	A
USGS	04116000	2012-11-19	708	A
USGS	04116000	2012-11-20	704	A
USGS	04116000	2012-11-21	700	A
USGS	04116000	2012-11-22	659	A
USGS	04116000	2012-11-23	678	A
USGS	04116000	2012-11-24	697	A
USGS	04116000	2012-11-25	692	A
USGS	04116000	2012-11-26	663	A
USGS	04116000	2012-11-27	633	A
USGS	04116000	2012-11-28	626	A
USGS	04116000	2012-11-29	666	A
USGS	04116000	2012-11-30	674	A
USGS	04116000	2012-12-01	634	A
USGS	04116000	2012-12-02	706	A
USGS	04116000	2012-12-03	750	A
USGS	04116000	2012-12-04	805	A
USGS	04116000	2012-12-05	772	A
USGS	04116000	2012-12-06	781	A
USGS	04116000	2012-12-07	862	A
USGS	04116000	2012-12-08	982	A
USGS	04116000	2012-12-09	1000	A
USGS	04116000	2012-12-10	967	A
USGS	04116000	2012-12-11	959	A
USGS	04116000	2012-12-12	1010	A
USGS	04116000	2012-12-13	1010	A
USGS	04116000	2012-12-14	932	A
USGS	04116000	2012-12-15	908	A
USGS	04116000	2012-12-16	906	A
USGS	04116000	2012-12-17	919	A
USGS	04116000	2012-12-18	999	A
USGS	04116000	2012-12-19	908	A
USGS	04116000	2012-12-20	1070	A
USGS	04116000	2012-12-21	1480	A
USGS	04116000	2012-12-22	1760	A
USGS	04116000	2012-12-23	1730	A
USGS	04116000	2012-12-24	1630	A
USGS	04116000	2012-12-25	1550	A
USGS	04116000	2012-12-26	1460	A
USGS	04116000	2012-12-27	1290	A
USGS	04116000	2012-12-28	1200	A
USGS	04116000	2012-12-29	1340	A
USGS	04116000	2012-12-30	1130	A
USGS	04116000	2012-12-31	1150	A
USGS	04116000	2013-01-01	1120	A
USGS	04116000	2013-01-02	950	A
USGS	04116000	2013-01-03	990	A
USGS	04116000	2013-01-04	972	A
USGS	04116000	2013-01-05	1030	A
USGS	04116000	2013-01-06	1080	A
USGS	04116000	2013-01-07	912	A
USGS	04116000	2013-01-08	870	A
USGS	04116000	2013-01-09	885	A
USGS	04116000	2013-01-10	858	A
USGS	04116000	2013-01-11	1160	A
USGS	04116000	2013-01-12	1760	A
USGS	04116000	2013-01-13	2040	A
USGS	04116000	2013-01-14	2550	A
USGS	04116000	2013-01-15	2580	A
USGS	04116000	2013-01-16	2350	A
USGS	04116000	2013-01-17	2320	A
USGS	04116000	2013-01-18	2120	A
USGS	04116000	2013-01-19	2010	A
USGS	04116000	2013-01-20	1920	A
USGS	04116000	2013-01-21	1740	A
USGS	04116000	2013-01-22	1560	A:e
USGS	04116000	2013-01-23	1350	A:e
USGS	04116000	2013-01-24	1360	A:e
USGS	04116000	2013-01-25	1360	A:e
USGS	04116000	2013-01-26	1400	A:e
USGS	04116000	2013-01-27	1360	A:e
USGS	04116000	2013-01-28	1380	A:e
USGS	04116000	2013-01-29	2300	A:e
USGS	04116000	2013-01-30	4450	A:e
USGS	04116000	2013-01-31	6570	A
USGS	04116000	2013-02-01	6770	A
USGS	04116000	2013-02-02	6110	A
USGS	04116000	2013-02-03	5040	A
USGS	04116000	2013-02-04	4190	A
USGS	04116000	2013-02-05	3710	A
USGS	04116000	2013-02-06	3560	A
USGS	04116000	2013-02-07	3370	A
USGS	04116000	2013-02-08	2920	A
USGS	04116000	2013-02-09	3040	A
USGS	04116000	2013-02-10	2680	A
USGS	04116000	2013-02-11	2680	A
USGS	04116000	2013-02-12	3030	A
USGS	04116000	2013-02-13	2890	A
USGS	04116000	2013-02-14	2810	A
USGS	04116000	2013-02-15	2760	A
USGS	04116000	2013-02-16	2640	A
USGS	04116000	2013-02-17	2410	A
USGS	04116000	2013-02-18	2230	A
USGS	04116000	2013-02-19	2420	A
USGS	04116000	2013-02-20	2450	A
USGS	04116000	2013-02-21	2270	A
USGS	04116000	2013-02-22	2120	A
USGS	04116000	2013-02-23	2060	A
USGS	04116000	2013-02-24	2000	A
USGS	04116000	2013-02-25	2010	A
USGS	04116000	2013-02-26	1890	A
USGS	04116000	2013-02-27	1910	A
USGS	04116000	2013-02-28	1950	A
USGS	04116000	2013-03-01	2030	A
USGS	04116000	2013-03-02	1880	A
USGS	04116000	2013-03-03	1790	A
USGS	04116000	2013-03-04	1780	A
USGS	04116000	2013-03-05	1590	A
USGS	04116000	2013-03-06	1580	A
USGS	04116000	2013-03-07	1610	A
USGS	04116000	2013-03-08	1570	A
USGS	04116000	2013-03-09	1710	A
USGS	04116000	2013-03-10	2370	A
USGS	04116000	2013-03-11	4270	A
USGS	04116000	2013-03-12	5660	A
USGS	04116000	2013-03-13	6690	A
USGS	04116000	2013-03-14	6510	A
USGS	04116000	2013-03-15	5890	A
USGS	04116000	2013-03-16	5210	A
USGS	04116000	2013-03-17	4680	A
USGS	04116000	2013-03-18	4170	A
USGS	04116000	2013-03-19	3780	A
USGS	04116000	2013-03-20	3540	A
USGS	04116000	2013-03-21	3210	A
USGS	04116000	2013-03-22	3030	A
USGS	04116000	2013-03-23	2880	A
USGS	04116000	2013-03-24	2750	A
USGS	04116000	2013-03-25	2570	A
USGS	04116000	2013-03-26	2550	A
USGS	04116000	2013-03-27	2460	A
USGS	04116000	2013-03-28	2480	A
USGS	04116000	2013-03-29	2360	A
USGS	04116000	2013-03-30	2380	A
USGS	04116000	2013-03-31	2350	A
USGS	04116000	2013-04-01	2300	A
USGS	04116000	2013-04-02	2310	A
USGS	04116000	2013-04-03	2180	A
USGS	04116000	2013-04-04	2050	A
USGS	04116000	2013-04-05	1940	A
USGS	04116000	2013-04-06	1940	A
USGS	04116000	2013-04-07	1830	A
USGS	04116000	2013-04-08	1870	A
USGS	04116000	2013-04-09	2020	A
USGS	04116000	2013-04-10	4010	A
USGS	04116000	2013-04-11	7220	A
USGS	04116000	2013-04-12	12500	A
USGS	04116000	2013-04-13	16800	A
USGS	04116000	2013-04-14	16000	A
USGS	04116000	2013-04-15	13700	A
USGS	04116000	2013-04-16	12100	A
USGS	04116000	2013-04-17	11600	A
USGS	04116000	2013-04-18	14500	A
USGS	04116000	2013-04-19	22300	A
USGS	04116000	2013-04-20	24700	A
USGS	04116000	2013-04-21	22400	A
USGS	04116000	2013-04-22	19200	A
USGS	04116000	2013-04-23	16200	A
USGS	04116000	2013-04-24	14100	A
USGS	04116000	2013-04-25	13200	A
USGS	04116000	2013-04-26	12000	A
USGS	04116000	2013-04-27	10500	A
USGS	04116000	2013-04-28	9290	A
USGS	04116000	2013-04-29	8190	A
USGS	04116000	2013-04-30	7530	A
USGS	04116000	2013-05-01	7240	A
USGS	04116000	2013-05-02	6980	A
USGS	04116000	2013-05-03	6710	A
USGS	04116000	2013-05-04	6120	A
USGS	04116000	2013-05-05	5410	A
USGS	04116000	2013-05-06	4800	A
USGS	04116000	2013-05-07	4270	A
USGS	04116000	2013-05-08	3870	A
USGS	04116000	2013-05-09	3530	A
USGS	04116000	2013-05-10	3350	A
USGS	04116000	2013-05-11	3300	A
USGS	04116000	2013-05-12	3110	A
USGS	04116000	2013-05-13	2900	A
USGS	04116000	2013-05-14	2780	A
USGS	04116000	2013-05-15	2660	A
USGS	04116000	2013-05-16	2530	A
USGS	04116000	2013-05-17	2390	A
USGS	04116000	2013-05-18	2250	A
USGS	04116000	2013-05-19	2100	A
USGS	04116000	2013-05-20	2090	A
USGS	04116000	2013-05-21	2000	A
USGS	04116000	2013-05-22	2040	A
USGS	04116000	2013-05-23	2230	A
USGS	04116000	2013-05-24	2340	A
USGS	04116000	2013-05-25	2250	A
USGS	04116000	2013-05-26	2110	A
USGS	04116000	2013-05-27	2070	A
USGS	04116000	2013-05-28	2210	A
USGS	04116000	2013-05-29	4500	A
USGS	04116000	2013-05-30	5860	A
USGS	04116000	2013-05-31	5150	A
USGS	04116000	2013-06-01	4390	A
USGS	04116000	2013-06-02	3910	A
USGS	04116000	2013-06-03	3480	A
USGS	04116000	2013-06-04	3180	A
USGS	04116000	2013-06-05	3010	A
USGS	04116000	2013-06-06	2870	A
USGS	04116000	2013-06-07	2690	A
USGS	04116000	2013-06-08	2480	A
USGS	04116000	2013-06-09	2350	A
USGS	04116000	2013-06-10	2280	A
USGS	04116000	2013-06-11	2720	A
USGS	04116000	2013-06-12	2560	A
USGS	04116000	2013-06-13	3460	A
USGS	04116000	2013-06-14	6620	A
USGS	04116000	2013-06-15	6430	A
USGS	04116000	2013-06-16	5930	A
USGS	04116000	2013-06-17	5450	A
USGS	04116000	2013-06-18	4630	A
USGS	04116000	2013-06-19	3810	A
USGS	04116000	2013-06-20	3230	A
USGS	04116000	2013-06-21	2870	A
USGS	04116000	2013-06-22	2560	A
USGS	04116000	2013-06-23	2360	A
USGS	04116000	2013-06-24	2130	A
USGS	04116000	2013-06-25	2110	A
USGS	04116000	2013-06-26	2270	A
USGS	04116000	2013-06-27	2070	A
USGS	04116000	2013-06-28	1900	A
USGS	04116000	2013-06-29	2600	A
USGS	04116000	2013-06-30	2960	A
USGS	04116000	2013-07-01	2570	A
USGS	04116000	2013-07-02	2250	A
USGS	04116000	2013-07-03	2090	A
USGS	04116000	2013-07-04	2000	A
USGS	04116000	2013-07-05	1810	A
USGS	04116000	2013-07-06	1610	A
USGS	04116000	2013-07-07	1570	A
USGS	04116000	2013-07-08	1450	A
USGS	04116000	2013-07-09	1470	A
USGS	04116000	2013-07-10	1510	A
USGS	04116000	2013-07-11	1530	A
USGS	04116000	2013-07-12	1370	A
USGS	04116000	2013-07-13	1220	A
USGS	04116000	2013-07-14	1120	A
USGS	04116000	2013-07-15	1020	A
USGS	04116000	2013-07-16	996	A
USGS	04116000	2013-07-17	963	A
USGS	04116000	2013-07-18	886	A
USGS	04116000	2013-07-19	780	A
USGS	04116000	2013-07-20	811	A
USGS	04116000	2013-07-21	779	A
USGS	04116000	2013-07-22	787	A
USGS	04116000	2013-07-23	755	A
USGS	04116000	2013-07-24	779	A
USGS	04116000	2013-07-25	759	A
USGS	04116000	2013-07-26	747	A
USGS	04116000	2013-07-27	727	A
USGS	04116000	2013-07-28	676	A
USGS	04116000	2013-07-29	671	A
USGS	04116000	2013-07-30	697	A
USGS	04116000	2013-07-31	683	A
USGS	04116000	2013-08-01	715	A
USGS	04116000	2013-08-02	790	A
USGS	04116000	2013-08-03	747	A
USGS	04116000	2013-08-04	662	A
USGS	04116000	2013-08-05	647	A
USGS	04116000	2013-08-06	670	A
USGS	04116000	2013-08-07	665	A
USGS	04116000	2013-08-08	658	A
USGS	04116000	2013-08-09	683	A
USGS	04116000	2013-08-10	635	A
USGS	04116000	2013-08-11	664	A
USGS	04116000	2013-08-12	635	A
USGS	04116000	2013-08-13	654	A
USGS	04116000	2013-08-14	860	A
USGS	04116000	2013-08-15	757	A
USGS	04116000	2013-08-16	734	A
USGS	04116000	2013-08-17	813	A
USGS	04116000	2013-08-18	739	A
USGS	04116000	2013-08-19	709	A
USGS	04116000	2013-08-20	639	A
USGS	04116000	2013-08-21	623	A
USGS	04116000	2013-08-22	607	A
USGS	04116000	2013-08-23	604	A
USGS	04116000	2013-08-24	603	A
USGS	04116000	2013-08-25	562	A
USGS	04116000	2013-08-26	558	A
USGS	04116000	2013-08-27	576	A
USGS	04116000	2013-08-28	1460	A
USGS	04116000	2013-08-29	3090	A
USGS	04116000	2013-08-30	1950	A
USGS	04116000	2013-08-31	1480	A
USGS	04116000	2013-09-01	1270	A
USGS	04116000	2013-09-02	1080	A
USGS	04116000	2013-09-03	1030	A
USGS	04116000	2013-09-04	855	A
USGS	04116000	2013-09-05	814	A
USGS	04116000	2013-09-06	769	A
USGS	04116000	2013-09-07	708	A
